player_id;current_club_id;pretty_name;date_of_birth;position;sub_position;foot;height_in_cm;market_value_in_gbp;country_of_citizenship
320829;1269;Jeroen Buitenhuis;1996-06-22;Midfield;midfield - Central Midfield;Both;0;;Netherlands
226024;1269;Abdel Malek El Hasnaoui;1994-02-09;Midfield;midfield - Central Midfield;Left;181;;Netherlands
13099;192;Bram Verbist;1983-03-05;Goalkeeper;Goalkeeper;;182;;Belgium
336563;2439;Vladislav Shevchenko;1996-12-24;Goalkeeper;Goalkeeper;Right;188;;Russia
37538;133;Martijn Barto;1984-08-23;Attack;attack - Centre-Forward;Left;185;;Netherlands
71099;133;Xander Houtkoop;1989-03-26;Attack;attack - Left Winger;Left;175;;Netherlands
57333;133;Jerge Hoefdraad;1986-07-17;Attack;attack;Left;170;;Netherlands
206745;1269;Dario Tanda;1995-01-02;Midfield;midfield - Central Midfield;;176;;Netherlands
48526;2439;Roman Kontsedalov;1986-05-11;Midfield;midfield - Central Midfield;Both;181;;Russia
398731;2439;Timur Zakirov;1996-04-12;Defender;Defender - Centre-Back;Right;189;90000.0;Russia
82939;133;Sjoerd Overgoor;1988-09-06;Midfield;midfield - Central Midfield;Left;181;113000.0;Netherlands
122173;133;Marlon Pereira;1987-03-26;Midfield;midfield - Defensive Midfield;;178;;Aruba
273542;133;Noureddine Boutzamar;1994-04-09;Midfield;midfield;;177;;Netherlands
340970;133;Omar El Baad;1996-02-01;Defender;Defender - Right-Back;Right;178;;Netherlands
220976;133;Sebastian Steblecki;1992-01-16;Attack;midfield - Attacking Midfield;Both;187;135000.0;Poland
320825;133;Delvechio Blackson;1995-02-26;Defender;Defender - Left-Back;Left;186;203000.0;Netherlands
273051;133;Ron Janzen;1994-01-05;Defender;Defender - Centre-Back;Left;190;;Netherlands
126770;133;Dominik Masek;1995-07-10;Attack;midfield - Attacking Midfield;Both;173;225000.0;Czech Republic
247595;403;Justin Mathieu;1996-04-12;Attack;attack - Right Winger;Right;174;270000.0;Netherlands
312486;133;Berend Schootstra;1995-03-11;Midfield;midfield - Defensive Midfield;;179;;Netherlands
320839;1269;Pim Ten Have;1996-08-19;Defender;Defender - Right-Back;;0;;Netherlands
29324;403;Robert Braber;1982-11-09;Attack;midfield - Attacking Midfield;Right;193;;Netherlands
186858;403;Lesly De Sa;1993-04-02;Attack;attack - Right Winger;Right;172;135000.0;Angola
272844;403;Jordy Vleugels;1996-05-17;Midfield;midfield - Central Midfield;Right;174;;Belgium
34375;403;Jeffrey Altheer;1987-03-09;Midfield;midfield - Defensive Midfield;Right;178;;Netherlands
24819;403;Nick Van Der Velden;1981-12-16;Attack;attack - Left Winger;Both;189;;Netherlands
84260;403;Nicky Kuiper;1989-06-07;Defender;Defender - Left-Back;Left;183;;Netherlands
13074;403;David Meul;1981-07-03;Goalkeeper;Goalkeeper;Right;194;;Belgium
6403;1304;Bas Sibum;1982-12-26;Midfield;midfield - Central Midfield;Both;183;;Netherlands
272699;1304;Rick Hemmink;1993-02-14;Attack;midfield - Attacking Midfield;;184;;Netherlands
271670;1304;Menno Heerkes;1993-07-22;Midfield;midfield - Defensive Midfield;Right;180;;Netherlands
232499;1304;Coen Gortemaker;1994-01-29;Defender;Defender - Centre-Back;Left;185;;Netherlands
19061;403;Frank Van Der Struijk;1985-03-28;Defender;Defender - Right-Back;Right;181;;Netherlands
326337;1268;Dylan Nieuwenhuijs;1995-01-27;Defender;Defender - Centre-Back;Both;191;;Netherlands
120034;133;Vytautas Andriuskevicius;1990-10-08;Defender;Defender - Left-Back;Left;188;;Lithuania
55396;2700;Evgeniy Pomazan;1989-01-31;Goalkeeper;Goalkeeper;Right;193;225000.0;Russia
81497;403;Wiljan Pluim;1989-01-04;Attack;midfield - Attacking Midfield;Right;194;315000.0;Netherlands
280472;1269;Dalvin Havertong;1995-02-27;Defender;Defender - Right-Back;Both;170;;Netherlands
45543;1268;Vito Wormgoor;1988-11-16;Defender;Defender - Centre-Back;Right;188;450000.0;Netherlands
71123;133;Andre Krul;1987-05-08;Goalkeeper;Goalkeeper;;186;45000.0;Netherlands
23492;1268;Thomas Kristensen;1983-04-17;Midfield;midfield - Central Midfield;Right;188;;Denmark
12115;467;Sjoerd Ars;1984-04-15;Attack;attack - Centre-Forward;Right;183;;Netherlands
130674;467;Kristjan Gauti Emilsson;1993-04-26;Attack;midfield - Attacking Midfield;Left;186;;Iceland
215092;306;Pascal Huser;1995-04-17;Attack;midfield - Attacking Midfield;Right;184;;Netherlands
23996;932;Moubarak Boussoufa;1984-08-15;Attack;midfield - Attacking Midfield;Right;167;;Morocco
125250;1090;Celso Ortiz;1989-01-26;Midfield;midfield - Defensive Midfield;Left;175;1350000.0;Paraguay
28815;1090;Jan Wuytens;1985-06-09;Defender;Defender - Centre-Back;Left;189;;Belgium
269553;601;Abraham Attobrah;1995-03-15;Attack;midfield - Attacking Midfield;;170;;Ghana
207931;2700;Mehdi Cannatov;1992-01-26;Goalkeeper;Goalkeeper;Right;187;360000.0;Azerbaijan
122694;3508;Chuks Aneke;1993-07-03;Attack;attack - Second Striker;Right;191;360000.0;England
232015;317;Oskar Zawada;1996-02-01;Attack;attack - Centre-Forward;Right;192;270000.0;Poland
45140;3508;Ghislain Gimbert;1985-08-07;Attack;attack - Centre-Forward;Right;183;180000.0;France
30667;317;Robbert Schilder;1986-04-18;Defender;Defender - Centre-Back;Left;178;;Netherlands
147396;317;Bruno Uvini;1991-06-03;Defender;Defender - Centre-Back;Left;187;900000.0;Brazil
261106;317;Timo Plattel;1994-03-12;Goalkeeper;Goalkeeper;Right;190;;Netherlands
118014;3508;Cedric Dulivo;1989-08-29;Defender;Defender - Right-Back;Right;181;;France
315280;234;Nigel Robertha;1998-02-13;Attack;attack - Centre-Forward;Right;182;1080000.0;Curacao
4315;610;Johnny Heitinga;1983-11-15;Defender;Defender - Centre-Back;Right;180;;Netherlands
414657;3508;Jordy Verstraeten;1996-01-09;Defender;Defender - Centre-Back;Right;0;;Belgium
15597;2439;Artur Tlisov;1982-06-10;Midfield;midfield - Central Midfield;Both;180;;Russia
6861;3508;Karel Dhaene;1980-09-05;Defender;Defender - Centre-Back;Both;184;;Belgium
45166;3508;Joel Sami;1984-11-13;Defender;Defender - Centre-Back;Right;191;;DR Congo
32387;601;Baptiste Ulens;1987-07-24;Defender;Defender - Left-Back;Both;177;;Belgium
89030;601;Maxime Chanot;1989-11-21;Defender;Defender - Centre-Back;Right;186;900000.0;Luxembourg
321558;601;Arno Claeys;1994-04-05;Defender;Defender - Centre-Back;Right;190;;Belgium
110082;601;Darren Keet;1989-08-05;Goalkeeper;Goalkeeper;Left;183;248000.0;South Africa
143223;968;Mohamed Aoulad;1991-08-29;Attack;midfield - Attacking Midfield;;183;;Belgium
127191;3508;Formose Mendy;1993-10-08;Defender;Defender - Centre-Back;Right;185;225000.0;Guinea-Bissau
240057;968;Gijs Brouwers;1996-01-21;Midfield;midfield - Central Midfield;;0;;Belgium
15796;968;Igor Lolo;1982-07-22;Defender;Defender - Right-Back;Right;180;;Cote d'Ivoire
46121;968;Nikola Petkovic;1986-03-28;Defender;Defender - Centre-Back;Left;185;;Serbia
63469;200;Ruud Boymans;1989-04-28;Attack;attack - Centre-Forward;Right;188;;Netherlands
237632;234;Kamil Miazek;1996-08-15;Goalkeeper;Goalkeeper;Right;194;;Poland
335244;200;Hamza Boukhari;1995-03-28;Attack;attack - Right Winger;Both;0;;Netherlands
128304;968;Frederic Gounongbe;1988-05-01;Attack;attack - Centre-Forward;Left;191;;Benin
56317;798;Michiel Hemmen;1987-06-28;Attack;attack - Centre-Forward;Right;193;;Netherlands
17320;798;Rick Kruys;1985-05-09;Midfield;midfield - Central Midfield;Right;177;;Netherlands
63334;798;Daan Bovenberg;1988-10-25;Defender;Defender - Right-Back;Right;185;;Netherlands
49640;798;Kevin Van Diermen;1989-07-03;Defender;Defender - Centre-Back;Right;186;;Netherlands
273001;200;Rodney Antwi;1995-11-03;Attack;attack - Left Winger;Left;176;225000.0;Netherlands
241487;200;Ali Ulusoy;1996-02-15;Defender;Defender - Right-Back;Right;174;;Netherlands
266781;200;Yannick Cortie;1993-05-07;Defender;Defender - Left-Back;Left;183;;Netherlands
383208;968;Stijn Jeurissen;1997-01-22;Goalkeeper;Goalkeeper;Both;188;;Belgium
124889;798;Tom Overtoom;1990-11-20;Midfield;midfield - Central Midfield;Right;173;113000.0;Netherlands
34785;306;Joey Van Den Berg;1986-02-13;Midfield;midfield - Defensive Midfield;Left;185;;Netherlands
215095;306;Robert Van Koesveld;1995-01-24;Defender;Defender - Centre-Back;Left;184;;Netherlands
275385;467;Cihat Celik;1996-01-02;Midfield;midfield - Central Midfield;Right;184;180000.0;Netherlands
38963;467;Bart Buysse;1986-10-16;Defender;Defender - Left-Back;Left;178;;Belgium
187185;200;Nassir El Aissati;1994-08-12;Midfield;midfield - Central Midfield;Right;178;;Netherlands
374698;467;Guy Smit;1996-01-19;Goalkeeper;Goalkeeper;;196;68000.0;Netherlands
29903;467;Benjamin Kirsten;1987-06-02;Goalkeeper;Goalkeeper;Right;182;;Germany
241502;1090;Achille Vaarnold;1996-01-26;Attack;attack - Right Winger;;180;;Netherlands
61758;968;Kevin Koffi;1986-06-25;Attack;attack - Centre-Forward;Right;181;45000.0;Cote d'Ivoire
51969;467;Marcel Appiah;1988-03-26;Defender;Defender - Centre-Back;Right;189;68000.0;Germany
215134;2410;Nikolay Dergachev;1994-05-24;Midfield;midfield - Central Midfield;Right;173;;Russia
347036;499;Leeroy Schorea;1997-03-03;Defender;Defender - Right-Back;;165;;Curacao
182398;172;Jessy Galvez Lopez;1995-07-17;Attack;attack - Left Winger;Left;177;;Belgium
111964;498;Mohammad Ghadir;1991-01-21;Attack;attack - Centre-Forward;Right;170;180000.0;Israel
176514;354;Rafal Wolski;1992-11-10;Attack;midfield - Attacking Midfield;Right;180;900000.0;Poland
224947;58;Oswal Alvarez;1995-06-11;Attack;attack - Centre-Forward;Right;176;180000.0;Colombia
66660;58;Matias Suarez;1988-05-09;Attack;attack - Centre-Forward;Right;183;3150000.0;Argentina
191830;499;Renato Ibarra;1991-01-20;Attack;attack - Right Winger;Right;175;900000.0;Ecuador
181791;354;Jason Adesanya;1993-05-26;Attack;attack - Centre-Forward;Right;188;;Belgium
18949;475;Meme Tchite;1984-01-31;Attack;attack - Centre-Forward;Right;176;;Burundi
34991;2861;Elimane Coulibaly;1980-03-15;Attack;attack - Centre-Forward;Right;188;;Senegal
295327;2861;Saviour Godwin;1996-08-22;Attack;attack - Right Winger;Right;173;428000.0;Nigeria
159748;968;Raphael Lecomte;1988-05-22;Midfield;midfield - Central Midfield;Right;178;135000.0;France
78569;2861;Xavier Luissint;1984-01-13;Defender;Defender - Right-Back;;175;;France
79972;2861;Baptiste Schmisser;1986-02-26;Defender;Defender - Centre-Back;Right;194;;France
72734;2861;Mathieu Cornet;1990-08-08;Attack;attack - Centre-Forward;Left;190;68000.0;Belgium
75062;2861;Frederic Brillant;1985-06-26;Defender;Defender - Centre-Back;Right;190;;France
292665;2861;Ante Blazevic;1996-05-05;Defender;Defender - Right-Back;Right;177;225000.0;Croatia
130119;475;Yaya Soumahoro;1989-09-28;Attack;attack - Left Winger;Left;173;;Cote d'Ivoire
237829;475;Mathias Schils;1993-05-01;Midfield;midfield - Central Midfield;Right;183;180000.0;Belgium
123639;475;May Mahlangu;1989-05-01;Midfield;midfield - Central Midfield;Both;173;270000.0;South Africa
126669;475;Pierre Baptiste Baherle;1991-07-07;Midfield;midfield - Defensive Midfield;Right;180;;France
22339;1184;Sekou Cisse;1985-05-23;Attack;attack - Centre-Forward;Both;184;;Cote d'Ivoire
26797;1184;Julien Gorius;1985-03-17;Midfield;midfield - Central Midfield;Right;183;;France
402884;475;Nicolas Gerits;1995-08-02;Defender;Defender - Right-Back;Right;175;;Belgium
19230;475;Alessandro Iandoli;1984-04-29;Defender;Defender - Left-Back;Left;181;;Switzerland
314463;475;Mehdi Lazaar;1993-03-09;Attack;attack - Right Winger;Right;179;68000.0;Belgium
411119;475;Reno Wilmots;1997-03-16;Defender;Defender - Centre-Back;;0;135000.0;Belgium
226060;2282;Fran Brodic;1997-01-08;Attack;attack - Centre-Forward;Both;180;270000.0;Croatia
231642;475;Salomon Nirisarike;1993-03-23;Defender;Defender - Centre-Back;Right;186;180000.0;Rwanda
111011;475;Yvan Erichot;1990-03-25;Defender;Defender - Centre-Back;Right;188;;France
372380;475;Emil Velic;1995-02-06;Goalkeeper;Goalkeeper;Left;190;180000.0;Slovenia
156618;58;Maxime Colin;1991-11-15;Defender;Defender - Right-Back;Right;180;1620000.0;France
385839;475;Jordan Renson;1996-05-14;Defender;Defender - Centre-Back;Right;0;;Belgium
121577;2282;Mushaga Bakenga;1992-08-08;Attack;attack - Centre-Forward;Right;181;450000.0;Norway
270414;2282;Leandro Pereira;1991-07-03;Attack;attack - Centre-Forward;Right;190;720000.0;Brazil
35813;2282;Victor Vazquez;1987-01-20;Attack;midfield - Attacking Midfield;Right;180;360000.0;Spain
261154;317;Shadrach Eghan;1994-09-18;Attack;midfield - Attacking Midfield;;165;;Ghana
140715;354;Wannes Van Tricht;1993-11-13;Midfield;midfield - Central Midfield;;173;;Belgium
22340;2282;Michael Cordier;1984-03-27;Goalkeeper;Goalkeeper;Right;183;;Belgium
254280;354;Reuben Acquah;1996-11-03;Midfield;midfield - Defensive Midfield;Right;182;180000.0;Ghana
111027;601;Remi Pillot;1990-07-27;Goalkeeper;Goalkeeper;Right;187;225000.0;France
238474;354;Ljuban Crepulja;1993-09-02;Midfield;midfield - Defensive Midfield;Right;178;900000.0;Croatia
50388;354;Vladimir Volkov;1986-06-06;Defender;Defender - Left-Back;Left;185;;Montenegro
120788;2282;Yannick Reuten;1995-05-09;Midfield;midfield - Central Midfield;Right;185;;Belgium
302473;3057;Faysel Kasmi;1995-10-31;Midfield;midfield - Central Midfield;Left;168;180000.0;Belgium
265568;3057;Achraf Achaoui;1996-12-10;Defender;Defender - Left-Back;Left;180;;Morocco
253125;475;Joao Rodriguez;1996-05-19;Attack;attack - Left Winger;Right;180;315000.0;Colombia
123921;354;Mourad Satli;1990-01-29;Defender;Defender - Centre-Back;Right;187;135000.0;Algeria
60602;3057;Yohann Thuram;1988-10-31;Goalkeeper;Goalkeeper;Right;188;270000.0;Guadeloupe
9643;172;Karel Geraerts;1982-01-05;Midfield;midfield - Central Midfield;Right;186;;Belgium
285998;3057;Ayrton Mboko;1997-10-23;Defender;Defender - Right-Back;Right;179;270000.0;Belgium
166470;475;Hilaire Momi;1990-03-16;Attack;attack - Centre-Forward;Both;187;;Central African Republic
325499;172;Gregoire Martin;1996-02-08;Midfield;midfield - Defensive Midfield;;0;;Belgium
398807;3057;Olivier Kingue;1996-02-20;Defender;Defender - Centre-Back;Left;188;180000.0;Cameroon
170604;2410;Denis Masyutin;1995-07-09;Defender;Defender - Centre-Back;Right;181;;Russia
226542;498;Tars Notteboom;1996-01-18;Attack;attack - Right Winger;;175;;Belgium
250526;354;Yan De Maeyer;1997-05-25;Defender;Defender - Right-Back;Right;178;;Belgium
199301;498;Filip Starzynski;1991-05-27;Attack;midfield - Attacking Midfield;Right;184;720000.0;Poland
99637;498;Arthur Henrique;1987-01-14;Defender;Defender - Left-Back;Left;178;45000.0;Brazil
381832;2410;Roman Krivulkin;1996-02-18;Defender;Defender - Left-Back;Left;170;135000.0;Belarus
182878;172;Adrian Adam;1995-04-06;Midfield;midfield - Central Midfield;;177;;France
69401;498;Besart Abdurahimi;1990-07-31;Attack;attack - Right Winger;Right;180;158000.0;North Macedonia
58228;2990;Marinho;1983-04-26;Attack;attack - Right Winger;Left;166;;Portugal
30306;2990;Ivanildo;1986-01-09;Attack;attack - Right Winger;Left;176;;Guinea-Bissau
333386;29228;Jeremy Houze;1996-10-22;Attack;attack - Centre-Forward;Left;179;;Belgium
75298;979;Ramon Cardozo;1986-04-23;Attack;attack - Centre-Forward;Right;190;;Paraguay
84970;7179;Nathan Junior;1989-03-10;Attack;attack - Centre-Forward;Right;184;90000.0;Brazil
51164;2410;Aleksandrs Cauna;1988-01-19;Midfield;midfield - Defensive Midfield;Left;175;;Latvia
47931;157;Rafinha;1982-06-29;Defender;Defender - Right-Back;Right;184;;Brazil
228038;1465;Michael;1993-04-19;Attack;attack - Centre-Forward;Right;186;135000.0;Brazil
140205;2282;Bernie Ibini Isei;1992-10-12;Attack;attack - Centre-Forward;Both;187;315000.0;Australia
191813;1465;Tijane;1991-06-28;Attack;attack - Left Winger;Left;181;;Portugal
212413;1301;Ulysse Diallo;1992-10-26;Attack;attack - Centre-Forward;Left;182;135000.0;Mali
431131;2995;Raul Almeida;1997-11-02;Attack;attack - Centre-Forward;Right;175;;Portugal
333913;982;Gustavo;1994-03-29;Attack;attack - Centre-Forward;Right;188;1350000.0;Brazil
346918;982;Paulinho;1993-01-07;Attack;midfield - Attacking Midfield;;173;;Brazil
72860;982;Zezinho;1992-03-14;Attack;midfield - Attacking Midfield;Left;175;;Brazil
401636;982;Duarte Nuno;1998-05-28;Goalkeeper;Goalkeeper;Right;180;;Portugal
234752;982;Edgar Abreu;1994-02-16;Midfield;midfield - Central Midfield;Right;178;;Portugal
114831;1083;Byung Soo Yoo;1988-03-26;Attack;attack - Centre-Forward;Right;183;225000.0;"Korea; South"
329768;982;Keven Sousa;1989-06-06;Goalkeeper;Goalkeeper;Right;188;;Cape Verde
345800;1301;Barata;1996-03-03;Midfield;midfield - Central Midfield;Right;179;;Portugal
138139;982;Alan Henrique;1991-06-19;Defender;Defender - Centre-Back;Right;189;90000.0;Brazil
380764;1301;Lynneeker;1994-01-11;Attack;attack - Right Winger;Right;169;;Brazil
14137;1301;Briguel;1979-03-08;Defender;Defender - Right-Back;Right;174;;Portugal
58364;1301;Damien Plessis;1988-03-05;Midfield;midfield - Defensive Midfield;Left;193;;France
256711;1301;Lassina Toure;1992-02-18;Defender;Defender - Centre-Back;Right;184;;Burkina Faso
297467;1075;Carlos Fortes;1994-11-09;Attack;attack - Centre-Forward;Right;188;270000.0;Portugal
57943;1075;Aaron Niguez;1989-04-26;Attack;attack - Right Winger;Both;170;180000.0;Spain
292281;1075;Simaozinho;1995-05-31;Defender;Defender - Left-Back;Left;180;203000.0;Portugal
107667;1075;Stian Ringstad;1991-08-29;Defender;Defender - Left-Back;Left;188;90000.0;Norway
260543;1083;Nemanja Nikolic;1992-10-19;Attack;attack - Centre-Forward;Both;188;1080000.0;Serbia
258933;982;Wanderson;1992-05-31;Attack;attack - Centre-Forward;Right;182;;Brazil
256691;1301;Pana;1992-03-09;Midfield;midfield - Defensive Midfield;Right;182;203000.0;Angola
213539;1465;Matheuzinho;1993-02-21;Attack;midfield - Attacking Midfield;Left;171;450000.0;Brazil
128955;1465;Leandro Chaparro;1991-01-07;Attack;midfield - Attacking Midfield;Left;173;;Argentina
26239;1465;Pedro Botelho;1989-12-14;Defender;Defender - Left-Back;Left;186;;Brazil
351808;1465;Ruben Dionisio;1995-07-07;Goalkeeper;Goalkeeper;Right;178;;Portugal
34951;1465;Bruno Miguel;1982-09-24;Defender;Defender - Centre-Back;Right;188;;Portugal
129128;1301;Romario;1992-06-28;Defender;Defender - Centre-Back;Left;184;;Brazil
13122;2995;Manuel Jose;1981-02-04;Midfield;midfield - Right Midfield;Right;174;;Portugal
361699;2995;Tiago Serralheiro;1997-03-20;Attack;attack - Centre-Forward;Right;184;;Portugal
70724;2995;Rodrigo Antonio;1987-07-27;Midfield;midfield - Defensive Midfield;Right;179;;Brazil
322811;1465;Marion;1991-09-07;Attack;attack - Left Winger;Left;172;;Brazil
425372;2995;Edu Pinheiro;1997-11-08;Midfield;midfield - Defensive Midfield;Right;189;;Portugal
170498;7179;Billal Sebaihi;1992-05-31;Attack;attack - Right Winger;Left;179;225000.0;France
212595;475;Alfonso Artabe;1988-08-18;Defender;Defender - Centre-Back;Right;188;113000.0;Spain
124670;7179;Ruben Saldanha;1988-01-26;Attack;midfield - Attacking Midfield;Right;168;;Portugal
191820;7179;Salva Chamorro;1990-05-08;Attack;attack;Right;189;180000.0;Spain
216259;7179;Lucas Souza;1990-07-04;Midfield;midfield - Central Midfield;Right;186;810000.0;Brazil
293523;7179;Junior Otoo;1994-05-23;Defender;Defender - Right-Back;Right;177;180000.0;Gabon
24713;7179;Nuno Santos;1980-06-19;Defender;Defender - Left-Back;Left;182;;Portugal
225144;982;Filipe Ferreira;1996-09-20;Goalkeeper;Goalkeeper;Right;193;90000.0;Portugal
4678;7179;Markus Berger;1985-01-21;Defender;Defender - Centre-Back;Right;186;;Austria
